Year,UserId,TotAnswers
2019,4392,9
2019,84742,9
2019,50776,9
2019,59895,9
2019,28579,9
2019,109103,9
2019,28454,9
2019,64484,9
2019,49093,9
2020,78527,9
2020,20135,9
2019,84258,9
2019,20230,9
2019,97786,9
2019,36625,9
2020,109676,9
2019,1487,9
2019,99734,9
2019,16136,9
2019,60539,9
2019,47811,9
2019,109459,9
2019,3559,9
2019,64847,9
2019,46061,9
2019,72734,9
2019,28255,9
2020,98779,9
2020,28195,9
2019,83951,9
2020,29934,9
2020,64673,9
2019,30990,9
2019,84313,9
2020,5435,9
2019,109516,9
2019,29961,9
2020,84618,9
2019,8609,9
2019,58700,9
2019,36103,9
2020,64577,9
2019,49730,9
2020,72703,9
2020,46079,9
2020,99706,9
2019,51502,9
2019,102126,9
2020,12430,9
2019,109226,9
2019,50658,9
2019,84010,9
2019,1920,9
2020,82937,9
2019,50195,9
2019,71943,9
2019,31497,9
2019,85032,9
2019,28928,9
2019,78948,9
2019,50152,9
2019,64273,9
2019,9114,9
2019,89478,9
2019,46784,9
2019,65185,9
2019,49561,9
2019,65202,9
2019,50072,9
2019,60696,9
2019,31460,9
2019,89459,9
2019,49976,9
2020,65115,9
2019,7179,9
2019,89874,9
2019,29058,9
2019,101672,9
2020,1774,9
2019,84065,9
2019,46887,9
2019,81378,9
2019,36473,9
2019,74401,9
2020,31077,9
2019,109865,9
2019,1764,9
2019,78871,9
2019,5318,9
2019,64376,9
2019,47333,9
2019,81795,9
2020,29665,9
2019,59949,9
2019,47303,9
2019,74535,9
2019,47056,9
2020,88904,9
2019,20085,9
2020,84728,9
2019,1728,9
2019,115700,9
2019,40821,9
2019,4333,9
2020,2424,9
2020,19660,9
2019,1742,9
2019,40180,9
2020,12902,9
2019,31559,9
2019,31264,9
2019,50395,9
2019,48486,9
2020,17165,9
2019,48104,9
2019,13501,9
2019,40528,9
2019,20594,9
2019,30374,9
2019,5825,9
2019,12048,9
2019,52305,9
2020,11943,9
2019,51989,9
2019,9061,9
2019,51799,9
2020,36660,9
2019,45863,9
2019,27717,9
2019,36883,9
2019,51930,9
2019,12019,9
2019,36661,9
2019,35909,9
2020,40551,9
2019,11781,9
2019,45741,9
2019,48329,9
2019,30476,9
2019,1413,9
2019,5421,9
2020,117497,8
2020,2320,8
2020,118908,8
2019,13383,8
2019,118029,8
2019,10316,8
2019,117377,8
2019,29698,8
2019,70600,8
2019,17982,8
2019,92775,8
2019,17663,8
2019,105253,8
2019,43066,8
2019,61851,8
2019,16126,8
2020,115507,8
2019,24008,8
2019,81882,8
2019,19263,8
2020,68350,8
2019,49314,8
2019,100378,8
2019,41803,8
2019,100355,8
2019,58125,8
2019,84394,8
2019,19682,8
2019,70576,8
2019,17958,8
2020,71436,8
2019,22685,8
2019,100481,8
2020,34410,8
2019,97122,8
2019,9500,8
2019,67182,8
2019,56464,8
2019,99378,8
2019,24215,8
2020,67282,8
2019,23075,8
2020,80470,8
2019,58257,8
2019,86296,8
2019,43097,8
2019,91773,8
2019,38048,8
2019,75966,8
2019,58586,8
2019,76547,8
2019,22422,8
2019,113008,8
2019,19435,8
2019,103418,8
2019,31333,8
2019,98203,8
2019,3138,8
2020,106569,8
2019,19420,8
2019,84135,8
2019,1906,8
2019,94422,8
2020,17518,8
2020,84096,8
2019,21691,8
2019,66518,8
2019,43255,8
2019,99498,8
2020,41378,8
2020,67108,8
2019,49626,8
2020,98099,8
2019,32,8
2019,92867,8
2019,15824,8
2019,105561,8
2019,7194,8
2019,71276,8
2019,29423,8
2019,106588,8
2020,56264,8
2020,86119,8
2019,13428,8
2019,61950,8
2019,49114,8
2019,81914,8
2019,3171,8
2019,91821,8
2019,31294,8
2019,106576,8
2020,34213,8
2019,106489,8
2020,37959,8
2019,60067,8
2019,30607,8
2019,94221,8
2019,16153,8
2019,114844,8
2020,37977,8
2019,106726,8
2019,8196,8
2020,97425,8
2019,5573,8
2019,66927,8
2019,31247,8
2019,116145,8
2019,4368,8
2019,66731,8
2020,7567,8
2019,114169,8
2019,58062,8
2020,66864,8
2020,34821,8
2020,97410,8
2019,37961,8
2019,106148,8
2019,47860,8
2019,61051,8
2019,15538,8
2019,76068,8
2019,30972,8
2019,60323,8
2019,42138,8
2020,92493,8
2020,57436,8
2019,93183,8
2020,9808,8
2020,75834,8
2019,48664,8
2019,94035,8
2019,37989,8
2019,66802,8
2019,57436,8
2019,105978,8
2019,23331,8
2019,66887,8
2019,57377,8
2019,72950,8
2019,30951,8
2019,82153,8
2019,2168,8
2019,114423,8
2019,7773,8
2020,114214,8
2019,48453,8
2020,72822,8
2019,42237,8
2019,92369,8
2019,16739,8
2019,97761,8
2019,17844,8
2019,93145,8
2020,57603,8
2019,66763,8
2020,22022,8
2019,113411,8
2019,48469,8
2020,106107,8
2019,57703,8
2019,92217,8
2019,17795,8
2019,93751,8
2019,57575,8
2019,83902,8
2019,23199,8
2020,114515,8
2019,30929,8
2019,81754,8
2019,16758,8
2019,71578,8
2019,9940,8
2019,59305,8
2019,48613,8
2020,66991,8
2019,41854,8
2019,92046,8
2019,13613,8
2019,80851,8
2019,199,8
2020,61753,8
2019,30273,8
2019,84445,8
2020,29698,8
2019,71232,8
2020,13613,8
2019,100332,8
2019,41996,8
2019,97447,8
2019,274,8
2020,116028,8
2019,48345,8
2019,61266,8
2020,17846,8
2019,85483,8
2020,56913,8
2019,75575,8
2020,4598,8
2019,81084,8
2019,22828,8
2020,61052,8
2019,9823,8
2019,84812,8
2019,40681,8
2019,113769,8
2019,58033,8
2019,92580,8
2020,3289,8
2019,85612,8
2019,40690,8
2019,116107,8
2020,5450,8
2019,61227,8
2019,35152,8
2020,72347,8
2020,7820,8
2019,68190,8
2019,35534,8
2019,85578,8
2019,16854,8
2019,92294,8
2019,22883,8
2019,86883,8
2019,205,8
2019,86432,8
2019,5377,8
2019,110384,8
2019,34763,8
2019,107960,8
2019,2332,8
2019,64144,8
2019,57916,8
2019,64193,8
2019,15705,8
2019,88785,8
2019,23489,8
2019,110194,8
2019,57214,8
2019,108088,8
2019,3354,8
2019,110137,8
2020,57880,8
2019,108141,8
2019,2110,8
2020,101616,8
2019,52425,8
2019,101684,8
2020,43234,8
2020,117015,8
2019,2635,8
2019,58760,8
2020,51186,8
2020,89014,8
2019,53625,8
2019,89103,8
2020,20956,8
2020,108211,8
2019,53599,8
2019,90331,8
2019,5782,8
2019,79043,8
2019,970,8
2019,72092,8
2019,26501,8
2019,64123,8
2020,14661,8
2019,88614,8
2019,27862,8
2019,82496,8
2019,18378,8
2019,63592,8
2019,44885,8
2019,112915,8
2020,30455,8
2019,65805,8
2019,32150,8
2019,101480,8
2019,11566,8
2019,79366,8
2019,53727,8
2019,74037,8
2020,51651,8
2019,63716,8
2019,33289,8
2019,69014,8
2019,21097,8
2019,63886,8
2019,50886,8
2019,65760,8
2019,20195,8
2020,88365,8
2020,50858,8
2019,110477,8
2019,2589,8
2019,71938,8
2020,18833,8
2020,88385,8
2019,50997,8
2019,110471,8
2019,8945,8
2019,69660,8
2019,36532,8
2020,110395,8
2019,51044,8
2019,88366,8
2020,33272,8
2019,72146,8
2019,44545,8
2019,117160,8
2019,10544,8
2019,89145,8
2020,18826,8
2020,89478,8
2019,51101,8
2019,64901,8
2019,40117,8
2020,69295,8
2019,51196,8
2019,78327,8
2019,36714,8
2019,64978,8
2019,26621,8
2019,64995,8
2019,5032,8
2019,65009,8
2019,27651,8
2020,95487,8
2019,52954,8
2019,109135,8
2019,2726,8
2019,109106,8
2020,35828,8
2019,93553,8
2019,14349,8
2019,74624,8
2019,27503,8
2019,117233,8
2019,27326,8
2019,65096,8
2019,17153,8
2019,74708,8
2019,1082,8
2019,93595,8
2019,5922,8
2019,102310,8
2019,18691,8
2020,82895,8
2019,5918,8
2019,90090,8
2019,16433,8
2019,78391,8
2020,45545,8
2019,64892,8
2019,1137,8
2019,89147,8
2019,32338,8
2019,77848,8
2019,45802,8
2019,101837,8
2019,26927,8
2019,109790,8
2020,52962,8
2019,102379,8
2019,39925,8
2020,65408,8
2019,7000,8
2019,78672,8
2019,45169,8
2019,101999,8
2019,26770,8
2020,90242,8
2020,27639,8
2019,108385,8
2019,5971,8
2019,78580,8
2019,20834,8
2019,64810,8
2019,33418,8
2020,78431,8
2019,45256,8
2019,69400,8
2019,35834,8
2019,108478,8
2019,20588,8
2019,93531,8
2019,18512,8
2019,109626,8
2020,5780,8
2020,109475,8
2019,18521,8
2019,102016,8
2019,45347,8
2019,98926,8
2019,27693,8
2019,93584,8
2019,53082,8
2019,79420,8
2019,31903,8
2019,83497,8
2019,20274,8
2019,72495,8
2019,41589,8
2019,86891,8
2019,19010,8
2019,68630,8
2019,43650,8
2020,112252,8
2019,20099,8
2019,62425,8
2019,31593,8
2020,116620,8
2019,43996,8
2019,80207,8
2019,11007,8
2019,66156,8
2020,7481,8
2019,94677,8
2019,28746,8
2019,103144,8
2019,21391,8
2020,111946,8
2019,39040,8
2019,91324,8
2019,12645,8
2019,87144,8
2019,50480,8
2019,96196,8
2019,28767,8
2020,96521,8
2020,7848,8
2020,112170,8
2020,54731,8
2019,93314,8
2019,9370,8
2019,75155,8
2020,8419,8
2019,112423,8
2019,46589,8
2019,112873,8
2019,35674,8
2020,104401,8
2019,3498,8
2019,116408,8
2019,55435,8
2019,116461,8
2019,7751,8
2019,66425,8
2019,19038,8
2019,80476,8
2019,46630,8
2020,100508,8
2019,25351,8
2020,80403,8
2019,54846,8
2019,112833,8
2019,50498,8
2019,59115,8
2019,37479,8
2019,62276,8
2019,12648,8
2019,86675,8
2019,5660,8
2019,73414,8
2019,4454,8
2019,86734,8
2020,25172,8
2019,62354,8
2019,5594,8
2019,106930,8
2019,39064,8
2019,66215,8
2019,872,8
2019,70178,8
2020,54492,8
2019,87237,8
2019,15271,8
2019,104664,8
2019,55889,8
2020,100452,8
2019,33462,8
2019,63061,8
2019,29112,8
2019,101060,8
2020,31326,8
2019,79731,8
2019,21157,8
2019,70072,8
2019,25698,8
2020,96232,8
2019,1695,8
2019,94840,8
2019,14101,8
2019,91008,8
2019,50551,8
2019,96413,8
2019,17565,8
2019,101164,8
2019,28638,8
2019,107481,8
2019,39023,8
2019,63334,8
2019,40871,8
2020,69952,8
2019,28606,8
2019,96380,8
2019,44191,8
2019,79627,8
2020,28492,8
2019,116833,8
2019,49968,8
2019,79506,8
2019,54613,8
2019,74903,8
2019,3827,8
2019,63047,8
2019,5722,8
2020,116742,8
2019,25573,8
2019,67411,8
2019,55242,8
2019,73694,8
2020,111781,8
2019,77024,8
2019,62740,8
2019,79944,8
2019,79468,8
2019,91052,8
2019,100975,8
2020,79418,8
2019,87421,8
2019,87429,8
2019,73910,8
2019,79835,8
2019,87526,8
2019,87359,8
2020,87780,8
2019,117805,7
2019,72484,7
2020,117658,7
2019,72298,7
2019,117906,7
2019,72357,7
2019,15955,7
2019,71707,7
2019,40248,7
2019,67667,7
2019,16058,7
2019,67862,7
2019,35483,7
2019,104396,7
2019,17145,7
2019,98711,7
2019,35625,7
2019,99343,7
2019,39790,7
2019,98845,7
2019,38059,7
2019,71601,7
2019,7909,7
2019,72441,7
2020,36128,7
2020,98281,7
2019,38815,7
2019,71851,7
2019,40893,7
2019,98788,7
2019,37076,7
2019,74706,7
2019,36260,7
2019,98200,7
2019,41239,7
2019,68817,7
2019,16577,7
2020,102768,7
2019,16264,7
2019,69997,7
2019,38759,7
2019,102942,7
2019,16934,7
2019,94886,7
2019,17221,7
2019,74986,7
2019,36270,7
2019,70152,7
2019,38607,7
2019,73958,7
2019,16949,7
2019,96554,7
2019,40701,7
2019,100931,7
2019,4453,7
2019,73632,7
2019,16591,7
2019,70204,7
2019,39179,7
2019,96621,7
2019,4511,7
2019,73589,7
2019,40098,7
2019,96684,7
2019,35527,7
2019,75073,7
2019,35810,7
2019,70165,7
2019,35494,7
2020,102697,7
2020,4152,7
2019,68859,7
2020,3394,7
2019,95100,7
2019,39926,7
2019,74643,7
2019,37422,7
2019,95490,7
2019,35513,7
2019,102197,7
2020,41521,7
2019,69371,7
2019,41154,7
2019,74527,7
2019,40882,7
2019,101986,7
2019,16176,7
2019,69042,7
2019,41103,7
2019,95247,7
2020,35527,7
2020,95171,7
2020,7956,7
2019,102543,7
2019,16916,7
2019,68953,7
2019,16340,7
2020,74386,7
2019,7966,7
2019,101729,7
2019,37797,7
2019,101719,7
2019,19507,7
2019,74784,7
2019,58655,7
2020,69573,7
2019,8856,7
2020,102644,7
2019,55208,7
2019,100722,7
2019,49851,7
2019,99387,7
2020,29025,7
2019,100689,7
2020,49696,7
2019,100581,7
2019,29220,7
2019,72995,7
2019,25200,7
2019,97508,7
2019,29239,7
2019,100040,7
2019,25108,7
2019,72973,7
2020,55138,7
2019,103911,7
2019,50288,7
2019,103926,7
2019,50306,7
2019,103952,7
2019,8878,7
2019,100065,7
2019,25338,7
2019,72819,7
2019,12380,7
2019,70946,7
2019,28384,7
2020,97952,7
2020,12398,7
2019,99624,7
2019,49514,7
2019,99507,7
2019,50828,7
2019,104148,7
2019,28621,7
2020,71296,7
2019,50669,7
2019,71368,7
2019,12547,7
2019,99726,7
2019,28795,7
2019,100119,7
2019,21249,7
2019,70654,7
2019,8830,7
2019,94137,7
2019,25043,7
2019,103283,7
2019,29525,7
2020,70446,7
2019,30168,7
2019,94483,7
2019,13294,7
2019,100558,7
2019,48352,7
2019,103400,7
2019,53426,7
2019,73298,7
2020,19471,7
2020,75225,7
2019,13379,7
2019,75314,7
2019,48117,7
2019,75336,7
2020,48002,7
2020,73184,7
2019,48058,7
2019,94407,7
2019,48023,7
2019,70538,7
2019,13400,7
2019,103614,7
2019,1555,7
2019,103711,7
2019,13237,7
2019,97301,7
2019,55610,7
2019,73023,7
2019,29545,7
2019,94165,7
2019,49282,7
2019,100688,7
2020,29599,7
2019,100135,7
2019,19662,7
2019,107848,7
2019,48662,7
2019,67511,7
2020,10567,7
2019,111375,7
2019,19661,7
2019,79671,7
2019,6331,7
2020,63168,7
2019,48808,7
2020,79560,7
2019,13212,7
2020,111193,7
2020,24850,7
2019,79600,7
2020,9226,7
2019,79561,7
2019,12347,7
2020,111359,7
2019,20300,7
2019,79458,7
2020,52878,7
2020,110924,7
2019,26975,7
2019,88148,7
2019,9139,7
2020,88190,7
2019,52713,7
2019,64014,7
2020,21006,7
2019,110568,7
2020,53644,7
2019,110365,7
2019,911,7
2020,110233,7
2020,53679,7
2019,63512,7
2019,27276,7
2020,64183,7
2019,52415,7
2019,87638,7
2020,52636,7
2019,79815,7
2020,1034,7
2019,112391,7
2019,11402,7
2020,112239,7
2019,53111,7
2019,62461,7
2019,53448,7
2020,80006,7
2019,20970,7
2019,87053,7
2019,20910,7
2019,62496,7
2019,53470,7
2019,112122,7
2019,11649,7
2019,79745,7
2019,20983,7
2019,87179,7
2020,53112,7
2019,87223,7
2019,26695,7
2020,111702,7
2019,26721,7
2019,111733,7
2019,26793,7
2019,111696,7
2019,20891,7
2019,87462,7
2020,24381,7
2019,87492,7
2019,1185,7
2019,111642,7
2019,20632,7
2019,80002,7
2019,27870,7
2019,86818,7
2019,12118,7
2020,78852,7
2019,11102,7
2019,109995,7
2019,11084,7
2019,77903,7
2019,11126,7
2019,108527,7
2019,12140,7
2020,108453,7
2019,28071,7
2019,90234,7
2019,28116,7
2019,108342,7
2020,51217,7
2019,108313,7
2019,20302,7
2019,108298,7
2019,25536,7
2019,108673,7
2019,1222,7
2019,65519,7
2020,20425,7
2019,108186,7
2019,21137,7
2020,107821,7
2019,27546,7
2019,77324,7
2019,53839,7
2019,90672,7
2019,27625,7
2019,90715,7
2019,11965,7
2019,65947,7
2020,20471,7
2019,107592,7
2019,53909,7
2020,65458,7
2019,53990,7
2019,78908,7
2019,54092,7
2019,89990,7
2020,1319,7
2019,108899,7
2019,27756,7
2019,78806,7
2020,7024,7
2019,78801,7
2020,56108,7
2019,64742,7
2020,21582,7
2020,109771,7
2020,44618,7
2019,64743,7
2020,4901,7
2019,89336,7
2019,6804,7
2020,89305,7
2019,33592,7
2019,78076,7
2020,43905,7
2019,78464,7
2019,18285,7
2019,64893,7
2020,14923,7
2020,89487,7
2019,43779,7
2020,109309,7
2020,18001,7
2019,89644,7
2019,57718,7
2019,78276,7
2020,57668,7
2019,109077,7
2019,15005,7
2020,65017,7
2019,99,7
2020,64803,7
2019,18288,7
2019,107584,7
2019,44430,7
2019,86775,7
2019,21957,7
2019,62323,7
2020,45184,7
2019,81805,7
2019,32985,7
2019,59989,7
2020,57405,7
2019,60118,7
2019,44327,7
2019,115245,7
2019,33073,7
2019,60238,7
2019,44672,7
2019,115095,7
2020,33202,7
2019,115068,7
2019,44614,7
2019,115490,7
2020,23177,7
2020,84709,7
2019,23257,7
2019,114941,7
2019,14606,7
2019,84904,7
2020,22095,7
2020,60507,7
2020,22876,7
2020,60563,7
2019,4662,7
2019,114695,7
2019,42681,7
2019,85110,7
2019,9747,7
2019,60713,7
2019,58355,7
2019,114983,7
2019,42824,7
2019,85124,7
2020,34997,7
2020,59622,7
2019,7686,7
2019,59620,7
2019,42024,7
2020,117024,7
2020,58511,7
2019,116995,7
2020,9608,7
2019,116987,7
2019,9639,7
2019,82411,7
2019,33852,7
2019,82275,7
2019,22589,7
2019,116410,7
2019,4697,7
2019,82206,7
2019,90,7
2019,84180,7
2019,43510,7
2019,83722,7
2019,22836,7
2019,83805,7
2019,43253,7
2019,83820,7
2020,15319,7
2019,115973,7
2019,22170,7
2019,83987,7
2019,17960,7
2020,115856,7
2019,22695,7
2019,59513,7
2020,58031,7
2019,115825,7
2019,42986,7
2019,83776,7
2019,34350,7
2020,112424,7
2019,23394,7
2020,81287,7
2019,6054,7
2019,85274,7
2019,10049,7
2019,86043,7
2019,46811,7
2019,113304,7
2019,19073,7
2019,113300,7
2019,23708,7
2019,113219,7
2019,14134,7
2019,80703,7
2019,18906,7
2019,80666,7
2019,21892,7
2020,86092,7
2019,23656,7
2020,113276,7
2019,6576,7
2019,61957,7
2019,57119,7
2019,86373,7
2019,13880,7
2019,86391,7
2020,18736,7
2020,62114,7
2020,13794,7
2019,86502,7
2019,56982,7
2019,112840,7
2020,47816,7
2020,112765,7
2020,19313,7
2019,86711,7
2020,47738,7
2019,86242,7
2019,7279,7
2019,60780,7
2020,47410,7
2020,113281,7
2019,13679,7
2019,61830,7
2019,56346,7
2019,114214,7
2019,56490,7
2019,61007,7
2019,10395,7
2019,85387,7
2019,13821,7
2020,60967,7
2020,57058,7
2019,85452,7
2019,2581,7
2019,61057,7
2019,57211,7
2019,114014,7
2019,23525,7
2019,61847,7
2020,45359,7
2019,114005,7
2019,7386,7
2019,85552,7
2019,45477,7
2020,113782,7
2019,32673,7
2019,80950,7
2020,23356,7
2019,61414,7
2019,45710,7
2019,113613,7
2019,18749,7
2019,85819,7
2019,23481,7
2019,61790,7
2019,113894,7
2019,90964,7
2019,71999,7
2019,75980,7
2019,107197,7
2019,105407,7
2019,66697,7
2019,107203,7
2019,91951,7
2019,107326,7
2019,66122,7
2019,106435,7
2020,76372,7
2020,91827,7
2020,66802,7
2019,105882,7
2019,76779,7
2019,66426,7
2019,107332,7
2019,105295,7
2019,66275,7
2019,93342,7
2020,106384,7
2020,67186,7
2019,93335,7
2019,76365,7
2020,91361,7
2020,92072,7
2019,107019,7
2020,75716,7
2019,66006,7
2019,91361,7
2020,76334,7
2019,104993,7
2020,76787,7
2019,76321,7
2019,76819,7
2020,91811,7
2019,106571,7
2019,91191,7
2019,105237,7
2019,92537,7
2020,105433,7
2019,91663,7
2019,92859,7
2020,105746,7
2019,75988,7
2019,76083,7
2019,105825,7
2019,77162,7
2019,91653,7
2019,105578,7
2019,66477,7
2020,118449,6
2020,100580,6
2020,118621,6
2020,87730,6
2019,118115,6
2019,79623,6
2019,118382,6
2019,112239,6
2019,117331,6
2020,76547,6
2019,118342,6
2019,106507,6
2019,117837,6
2019,67352,6
2019,56473,6
2019,103442,6
2019,38155,6
2019,105312,6
2019,55887,6
2019,96329,6
2019,53707,6
2019,93281,6
2019,9790,6
2020,81896,6
2019,38584,6
2020,100613,6
2019,10502,6
2019,67289,6
2019,57322,6
2019,101305,6
2020,39290,6
2019,86878,6
2019,9703,6
2020,112276,6
2019,58511,6
2020,91954,6
2019,56302,6
2019,62401,6
2019,57448,6
2019,98069,6
2020,57343,6
2020,115774,6
2020,55025,6
2019,115837,6
2019,53458,6
2019,87909,6
2019,56353,6
2019,81661,6
2019,55707,6
2019,106674,6
2019,16639,6
2019,70109,6
2019,55648,6
2019,101198,6
2019,54361,6
2019,84221,6
2019,10743,6
2019,96548,6
2019,54329,6
2020,111715,6
2020,57610,6
2019,105282,6
2019,570,6
2020,62807,6
2019,834,6
2020,62659,6
2019,825,6
2019,111709,6
2020,38943,6
2020,101057,6
2019,38580,6
2019,75870,6
2019,53922,6
2019,91815,6
2019,10822,6
2019,63110,6
2019,55571,6
2019,70132,6
2019,181,6
2019,76440,6
2019,57849,6
2020,87620,6
2019,9868,6
2019,87269,6
2019,56183,6
2019,62675,6
2020,11278,6
2020,96412,6
2019,56701,6
2020,87647,6
2019,55444,6
2019,75363,6
2019,38452,6
2019,115469,6
2019,56179,6
2019,62624,6
2019,51060,6
2019,87173,6
2019,53403,6
2019,68477,6
2019,8567,6
2019,99570,6
2019,14335,6
2020,68416,6
2019,45796,6
2019,87200,6
2019,14422,6
2019,96584,6
2019,45912,6
